review_text,rating
재질 좋네요 핏도 너무 마음에 듭니다~ 기장도 적당해요,5
"무난한 재질과 무난한 검정색의 조화, 그리고 핏감이 예뻐오",5
가격이 싸서 막입기 좋고 고무밴딩으로 되어있어 편해요,4
기장은 딱좋음 허리도 편안함 재질이 아주굿 툭떨어짐 바지입었나 생각한번 해볼정도로 부드러움,4
"무난한 재질과 무난한 검정색의 조화, 그리고 핏감이 예뻐요",5
"무난한 재질과 무난한 검정색의 조화, 그리고 핏감이 예뻐요",5
"무난한 재질과 무난한 검정색의 조화, 그리고 핏감이 예뻐오",5
평소 편하게 입기 좋은 거 같아요 기본템으로 만족합니다,5
너무 편하고 좋아요 두번재 구매입니다. 시원하고 대만족,5
"좋아하는 바지예요. 생각나는 바지예요. 사이즈는 업해야 해요. 사이즈가 작아진듯 해요. 밑위,힙이 좀 작게 나왔어요. 주머니가 벌어지면 진짜 보기싫거든요. 평소 L을 입는데 XL로 입으니까 골고루 이쁜 핏이 나오네요. 키가 크신분들은 기장이 좀 길어도 신발에 밟히진 않겠어요. 제가 171인데 3센치 굽에 발등을 덮는 길이예요. 바닥에 닿진않아요. 기모바지를 또 사야겠어요.",5
"언제나 이 바지만 사서 입게되네요. 젤 편하고 할인행사시에 착한가격으로 입을수 있어서 좋아요. 근데 사이즈가 좀 작아지고 있어요. L 사이즈가 항상 핏이 끼이는데 없이 잘 입었는데 요번엔 대체적으로 힙,밑위가 작아졌어요ㅠ 제 몸이 불어나지도 않았는데 아쉽네요.",5
고무줄 바지라서 편안한데 가격도 저렴하고 반정장 느낌이 나서 매우 만족합니다. 기모 있는 걸로 재구매 할 예정입니다.,5
허리밴드가 두꺼워지고 고무줄이 생겨 입기 더 편해지고 내구성도 좋아진거 같아요,5
3번째 구매네요 편하고 너무 잘 입고 있어요 굳굳 사이즈도 딱 맞아요,5
같은 디자인으로 봄가을용 슬랙스 입어보고 너무 맘에들어서 겨울용 미리주문했어요 올겨울 따뜻하게 잘입을것같아요,5
같은디자인으로 얇은 슬랙스입고있는데 너무 편하고 좋아서 겨울용 기모로 또 구매했어요 기모도 탄탄하고 좋네요,5
바지 핏도좋고 너무 편해서 계속 재구매하게 되네용~ 감사합니다:),5
바지 핏도좋고 너무 편해서 계속 재구매하게 되네용~ 감사합니다:),5
생각보다 바지가 가볍고 얇아요. 초가을까지는 잘입겠습니다. 밴드타입의 허리라서 츄리닝처럼 편합니다. 길이감도 좋고 허벅지 골반다 커버됩니다. 운동나가거나 후드티에 입기좋을듯합니다,4
슬랙스를 항상 스트레이트핏만 사다가 처음으로 세미 와이드로 샀는데 품질 괜찮네요 다만 벤딩이라고 하길래 다른 바지처럼 뒤에만 벤딩인줄 알았는데 아예 고무줄 바지였군요ㅠ 그래도 좋습니다,4
슬랙스를 항상 스트레이트핏만 사다가 처음으로 세미 와이드로 샀는데 품질 괜찮네요 다만 벤딩이라고 하길래 다른 바지처럼 뒤에만 벤딩인줄 알았는데 아예 고무줄 바지였군요ㅠ 그래도 좋습니다,4
겨울대비 기모로 주문했습니다. 따뜻하고 편해요.,5
세번째 구매인데 상품은 마음에 드나 배송이 굉장히 느렸고 문의를 남겨도 답변회신도 없었음,4
배송빠르고 두께도 적당하고 사이즈도 잘 맞습니다,5
출근할때 편하게 입으려고 구입했고 만족해요 추천합니다.,5
출근할때 편하게 입으려고 구입했고 만족해요 추천합니다.,5
이건 진짜 만족해요. 핏이 이쁘게 맞아요.기모없는것으로 신청해도 도톰해요 사진보다 착용시 훨예뻐요,5
허리 사이즈는 약간 타이트해요 핏이랑 재질모두 만족스러워요,5
가성비 너무 좋고 아주 쓰이는곳이 많아요 만족합니다 잘입을게요,5
재질도 좋고 입었을때 편안하고 좋아요 완전 강추 합니다,5
바지 제일 편하고 좋아요 ~ 4번째 구매 이 바지가 젤 편해요,5
소재가 지금입기에 좋고 사이즈도 적당히 여유있어서 편합니다 와이드핏이 과하지 않아서 만족합니다,5
소재가 지금입기 좋고 사이즈도 너무 와이드핏이 아니라서 만족합니다 가볍고 활동성이 좋습니다 후기가 많은 이유가 있네요,5
새미와이드라 크게 와이드한느낌은 없으나 오히려 부담스럽지않아 자주 손이갑니다. 척용감 편하고 사실 몇년전에 샀던건데 너무좋아서 또샀어요. 기모 논기모 다 좋습니다,5
편하고 질도 좋아서 오래 입을 것 같아요 핏도 맘에 들구요 :) 허리도 짱짱하고 전체적으로 아주 맘에 들어요,5
밴딩이라 편하고 스타일도 괜찮아요. 만족합니다.,5
저렴하고 아무옷에도 잘어울리고 이쁘고 질 좋고 펀하고 짱,5
밴딩으로 되어 있어 편합니다^^ 생각보다 조금 얇은 듯.. 봄 가을에 딱 좋아요,5
편하게 잘 입고 있어요. 허벅지 튼튼한 사람들은 불편 할것 같아요.,5
배송도 빠르고 전에 하나 시캬서 입었는데 좋아서 재주문 했습니다,5
두번째 구매입니다 항상 허벅지 쪽이 색상이 날라가서 재구매 했는데 이번에는 괜찮았으면 좋겠어요,3
옷이 이쁘고 지금 날씨에 입기 좋은거 같아요 추천해여,5
저번l사이즈는 약간 와이드 핏이엇고 기장감도 좀 있어서 m으로 재구매했어요 사이즈 감도 좋고 ㅈ딱 제가 원하는 세미와이드핏으로 나오네요,5
저번에는 L사이즈 구매했었고 저한테는 기장감이 좀 있는거같아서 m사이즈로 재구매했더니 기장도 딱 맞고 딱 적당히 세미와이드하네요 l사이즈는 약간 와이드 핏이었는데 m이 저한테는 세미와이드핏 나오네요 겨울용도 나오면 재구매예정입니다.,5
키 174에 74kg 의 평범한 체형인데 L 사이즈 너무 잘 맞아서 좋아요. 기장도 맞아 줄일 필요가 없으니 더욱 좋았습니다. 핏도 이뻐서 맘에 들었습니다.,5
편하고 좋아요 세미 와이드 치곤 좀 붙는 감이 있지만 핏 괜찮습니다,5
간절기에 입기 좋아요 길이도 적당하고 색감도 이뻐요,5
간절기에 입기 좋아요 길이도 적당하고 색감도 이뻐요,5
기모있는거 만족해서 없는거도 구입! 만족! 저한테는 사이즈가 살~~~짝 애매하네요 178 70 L는 정핏 xl는 너무 클듯?,5
사이즈도 딱 좋고 일상복으로 입기도 좋은 거 같아요 통이 생각보다 조금 크지만 만족합니다.,4
색감이랑 기장도 마음에 들고 편해서 평소에 자주 입고 다닐것 같습니다,5
겨울 제외한 봄 여름 가을에 입기 정말 편하고 좋아요 포멀 캐주얼 둘다가능,5
편안하고 좋아요 !! 밴딩이라 장시간 착용해도 편해요,5
배송도 빠르고 사이즈고 잘맞고 너무 편하고 좋네요.,5
이거 대박이네요. 너무 편하고 핏도 좋고 가성비 갑입니다,5
재구매인데 길이나 원단이나 마감이나 조금씩 변하는 것 같아요. 처음이 더 좋은 것 같기는 한데 그래도 막 입기에는 이만한 게 없어요.,4
배송도 빠르고 사이즈고 잘맞고 너무 편하고 좋네요.,5
2번째 구매 했어요 기장도 딱 맞고 편하게 입고 좋아요,5
편하고무난하게입을수있어서좋아요밴딩이라굿,5
편하고무난하게입을수있어서좋아요밴딩이라굿,5
N번째구매입니다 편하게 입기 좋습니다 가성비 굿굿,5
가을에 입을 편하면서 깔끔한 바지라서 좋습니다 역시 벨트보단 고무링이 편하네요,5
편하고 색상도 디자인도 핏도 전부 마음에 듭니다.,5
"본 제품은 벌써 다섯 번째 재구매로, 건조기 사용에도 변형이 없으며, 회사 착용 시 매우 편안하다는 장점이 있습니다. 여름 한 시즌 동안 튼튼하게 착용 가능하며, 무릎 늘어짐이나 봉제 불량 또한 발생하지 않아 우수한 품질을 보여줍니다. 주머니에 뭔가 넣고다닐때 최고에요",5
길이가 짧지 않아서 딱 마음에 들고 바지 폭도 너무 크지 않고 적당해서 좋아요 무난하게 검은색 사봤는데 핏이 마음에 들어 다른 색상도 더 입어보고 싶네요,5
핏 예쁘게 떨어지고 재질도 좋아서 재구매합니다 가성비 갑,5
재질이 얇아서 계절 상관없이 가볍게 입기 좋아요,5
6번째 구입 늘 잘입고있습니다 원단이 살짝 바뀌였지만 그래도 좋아요 빠른배송 감사합니다,5
밴딩이라 입고 벗기 편해요 밑위가 쪽금 거시기 합니다,4
과하지 않은 적당한 세미와이드 핏에 기장감도 좋고 바지 너무 이쁩니다. 원단도 적당히 얇은 편이고 가성비 훌륭하네요,5
색깔별로 다 구매할 정도로 맘에 듭니다 추천 드립니다,5
허리가 밴딩이라 편하고 핏도 깔끔하게 툭 떨어지는 맛이 좋아요~,5
고무줄바지라 엄청편하고 가운데 핀턱없어서 아무때나 입기 좋아요,5
배송 빠르고 허리가 편해서 좋습니다 잘입을게요,5
상품 좋네요 허리도 편하구요 배송도 빨라서 좋습니다,5
재구매 1순위 상품처럼 여전히 아주 마음에 들어요,5
만족합니다 두번째 구매입니다 굿입니다 다음에 또 구매할께요,5
디자인 깔끔하고 시원해요 여러 개 구매해서 잘 입고 있어요,5
시원한데 고급스러운 재질이라 좋네요 주름 덜생기는 것 겉아요,5
재구매했어요 기장 딱 맞고 핏좋고 재질 시원해요,5
181 xl사이즈 길이 딱 좋습니다 정말 편합니다,5
남치니 잘입어서 검정 샀어요 가격도 착하고 밴딩이라 편해유,5
남치니 잘입어서 검정 샀어요 가격도 착하고 밴딩이라 편해유,5
입어보니 편하고 저렴하다보니 막 입고 다니기가 좋을 거 같아요,5
편하게 입기 좋아요. 바지가 너무편하고 시원해요~!,5
실습하면서 입기 아주 좋군요!! 발목 살짝 덥는 기장감에 신발 위까지 이쁘게 떨어져서 수선 필요도 없고 핏도 너무 아방하지 않아서 부담도 없습니다. 아주 좋은 구매 감사합니도,5
실습하면서 편안하게 입을려고 구매했는데 여름에 너무 덥지도 않고 낑기지도 않고 좋아요. 핏도 세미 오버 느낌으로 낭낭하고 부담스럽지도 랂습니다. 좋아여,5
"깔끔한 디자인과 편안한 착용감으로 일상에서 활용하기 좋습니다. 과하지 않은 세미 와이드 핏이 다리 라인을 자연스럽게 커버해주면서도 부해 보이지 않아 좋았고, 밴딩 허리 덕분에 장시간 착용에도 불편함 없이 활동하기 편합니다. 티셔츠와 스니커즈로 캐주얼하게 착용 가능 합니다. 편안함과 스타일을 모두 잡고 싶은 분들께 적극 추천하는 제품입니다.",5
하루 입고 나갔다 왔음 출근시간 지하철타고 걸어가는 시간 한시간. 회사에서 환복하고 옷걸이 걸어둠 퇴근 마찬가지로 지하철타고 걷는시간 한시간 사실상 착용시간 두시간.. 근데 보풀 겁나 일어남...허리 밴드고무줄 돌아가고 안에서 따로놈 ... 이런거 파는거 개인적으로 양심 없다고 생각함 집에 오자 마자 헌옷수거함 직행 별 한개도 아까움,1
너무 편해요 그냥 이거밖에 안입어요 여름인데 하나도 안더워요 그냥 겁나 시원하고 이거 그냥 츄리닝이에요 하나사고 또서세요 그냥 사요 핏 대박입니다,5
재구매해요! 입기도편하고 핏도 좋고 이것만한게 없어요ㅎㅎ,5
굉장히 깔끔하고 세련된 스타일입니다 마음에 듭니다,5
핏이나 길이감이 너무 좋아요 재구매 의사 있습니다,5
생각보다 편하고 이뻐요! 가벼워서 활동하기도 좋을 것 같습니다.,5
슬랙스 편해서 맘에 들어요. 재질이 후들후들하고 구김이 안가서 좋아요.,5
전에 샀던거 잃러버려서 재구매했는데 재질이 좀 바뀐 듯 오히려 좋아 ㄹㅇ 개시원함,5
길이도 적당하고 면도 쫀쫀하고 밴딩이 너무너무 편하고 얇고 좋다,5
s 핏이 이쁜데 밑위가 살짝 짧은 느낌이라 m으로 구매해보니 편하네요,5
처음엔 너무 얇은가 했는데 편하고 핏 이쁘게 떨어져서 재구매했어요.,5
너무 편합니다. 휘뚜루마뚜루 입기 좋아요 사이즈 적당하고 좋아요,5
제일 큰 특징은 얇았다는 게 가장 큰 것 같습니다 여름이나 봄 가을에 가볍게 입을 수 있으나 겨울에는 조금 어려운 정도의 두게입니당,5
"상당히 편해서 막입기 좋아요 봄,가을용으로 추천",5
너무 편해요 그냥 이거밖에 안입어요 여름인데 하나도 안더워요 그냥 겁나 시원하고 이거 그냥 츄리닝이에요 하나사고 또서세요 그냥 사요 핏 대박입니다,4
여름철 시원하니 핏도 좋고 아주 짱입니다 여러벌 구매해서 돌려입어야겠어요,5
예전에 샀는데 너무 좋아서 재주문했는데 재질이 좀 안좋아진게 느껴지네요 그래도 가성비 있고 좋은것같아요,5
예뻐요 진짜 얼마나 예쁘냐면 이게 진짜 예뻐요… 저도 이제 어디서나 당당하게 걷기 가능할 것 같아요 제가 하체튼튼투머치건강이라 바지 자체를 잘 안사게 되고 인터넷으로는 못사고 막 그러는데 이건… 너무나도 잘 맞았습니다… 끼는 것도 아니고 안예쁜 핏도 아니고 진짜 너무 예쁜 핏으로 딱 떨어져서 그저 눈물만… 가격도 막 비싼게 아니라 혹시 얇은게 오면 어쩌지? 했는데 두께감도 괜찮아요 게다가 저렇게 역동적인 포즈를 취해도 전혀 불편하지 않습니다 마감 처리도 문제 없었구요 저랑 같은 키이신 여성분들은 대체적으로 M사시는게 맞을 것 같아요 완전 말 그대로 와이드라서 바지 통이 전체적으로 넓어요!~!,5
생각보다 허리가커서 살좀 찌우고 입으면 딱 맞을듯,5
어떤 스타일에도 잘 어울릴 것 같은 록이네요. Fit도 잘 나왔고 하나 더 사야 되겠습니다.,4
사이즈 매우 많이 크고 생각보다 재질은 좋이 않았음.. 그냥 시장가면 파는 할머니의 검정기모바지가 생각나는건 기분탓일까....,3
재구매. 만만하게 교복처럼 입어도 무릎 안나오고 좋아요. 이것만한게 없습니다. 너무 와이드하지 않아서 편하기도 하구요.,4
